seller,region,leadtime
44724479905,RJCap,Std4
44724479905,RJInt,Std5
44724479905,RNCap,Std4
44724479905,ROCap,Std7
44724479905,RSCap,Std4
44724479905,RSInt,Std6
44724479905,SCCap,Std4
44724479905,SECap,Std6
44724479905,SPCap,Std2
44724479905,SPInt,Std5
44729222902,SPInt,Std5
44731755502,BACap,Std5
44731755502,DFCap,Std3
44731755502,ESCap,Std6
44731755502,GOCap,Std4
44731755502,MGInt,Std3
44731755502,PRCap,Std4
44731755502,PRInt,Std5
44731755502,RJCap,Std5
44731755502,RSCap,Std5
44731755502,SCCap,Std4
44731755502,SCInt,Std6
44731755502,SPCap,Std2
44731755502,SPInt,Std3
44735430502,PEInt,Std1
44735430502,RSInt,Std5
44735430502,SCInt,Std5
44735430502,SEInt,Std
44735430502,SPCap,Std1
44736780202,ACCap,Std5
44736780202,ALCap,Std4
44736780202,AMCap,Std
44736780202,AMInt,Std7
44736780202,BACap,Std5
44736780202,BAInt,Std5
44736780202,CECap,Std5
44736780202,CEInt,Std5
44736780202,DFCap,Std4
44736780202,ESCap,Std5
44736780202,ESInt,Std4
44736780202,GOCap,Std5
44736780202,GOInt,Std5
44736780202,MAInt,Std5
44736780202,MGCap,Std3
44736780202,MGInt,Std3
44736780202,MSCap,Std5
44736780202,MSInt,Std5
44736780202,MTCap,Std6
44736780202,MTInt,Std6
44736780202,PACap,Std6
44736780202,PBCap,Std5
44736780202,PBInt,Std
44736780202,PECap,Std5
44736780202,PEInt,Std5
44736780202,PRCap,Std3
44736780202,PRInt,Std4
44736780202,RJCap,Std3
44736780202,RJInt,Std3
44736780202,RNCap,Std4
44736780202,ROInt,Std5
44736780202,RRCap,Std
44736780202,RSCap,Std3
44736780202,RSInt,Std4
44736780202,SCCap,Std4
44736780202,SCInt,Std3
44736780202,SPCap,Std1
44736780202,SPCap,Std2
44736780202,SPInt,Std2
44736780202,TOCap,Std5
44736780202,TOInt,Std6
44741762802,RJInt,Std3
44744917502,DFCap,Std4
44744917502,GOInt,Std6
44744917502,PIInt,Std6
44744917502,PRInt,Std5
44744917502,RJCap,Std5
44744917502,SPCap,Std4
44796394002,ACCap,Std5
44796394002,ACInt,Std6
44796394002,ESInt,Std5
44796394002,MGCap,Std5
44796394002,MGInt,Std3
44796394002,PAInt,Std
44796394002,PEInt,Std6
44796394002,PRInt,Std4
44796394002,RJCap,Std6
44796394002,RJInt,Std3
44796394002,RNInt,Std7
44796394002,ROInt,Std6
44796394002,SEInt,Std2
44796394002,SPCap,Std3
44799733605,DFCap,Std3
44799733605,RJCap,Std5
44799733605,SCInt,Std1
44806536302,APCap,Std7
44806536302,BACap,Std5
44806536302,BAInt,Std5
44806536302,CEInt,Std4
44806536302,DFCap,Std3
44806536302,ESCap,Std2
44806536302,GOCap,Std3
44806536302,MGCap,Std3
44806536302,MGInt,Std2
44806536302,MTInt,Std4
44806536302,PECap,Std5
44806536302,PRCap,Std3
44806536302,PRInt,Std3
44806536302,RJCap,Std3
44806536302,RJInt,Std2
44806536302,RSCap,Std4
44806536302,RSInt,Std5
44806536302,SCCap,Std4
44806536302,SCInt,Std2
44806536302,SECap,Std5
44806536302,SPCap,Std1
44806536302,SPInt,Std1
44806536302,TOInt,Std3
44806861705,RSCap,Std4
44806861705,RSInt,Std6
44806861705,SPCap,Std2
44806861705,SPInt,Std5
44814762802,CECap,Std5
44814762802,MGCap,Std3
44814762802,PRInt,Std3
44814762802,RJCap,Std3
44814762802,SCInt,Std6
44816376102,BACap,Std4
44816376102,BAInt,Std5
44816376102,DFCap,Std4
44816376102,ESCap,Std6
44816376102,GOCap,Std6
44816376102,GOInt,Std5
44816376102,MACap,Std5
44816376102,MGInt,Std4
44816376102,MSInt,Std5
44816376102,PBCap,Std5
44816376102,PECap,Std4
44816376102,PRCap,Std2
44816376102,PRInt,Std4
44816376102,RJCap,Std4
44816376102,RJInt,Std4
44816376102,RNCap,Std6
44816376102,RSCap,Std3
44816376102,RSInt,Std2
44816376102,SCCap,Std4
44816376102,SCInt,Std4
44816376102,SPCap,Std4
44816376102,SPInt,Std4
44829796702,DFCap,Std3
44829796702,ESInt,Std6
44829796702,MGCap,Std6
44829796702,MGInt,Std3
44829796702,MTInt,Std2
44829796702,PECap,Std4
44829796702,PRInt,Std3
44829796702,RJCap,Std3
44829796702,RJInt,Std3
44829796702,RSCap,Std3
44829796702,RSInt,Std4
44829796702,SCInt,Std3
44829796702,SECap,Std3
44829796702,SPCap,Std2
44829796702,SPInt,Std3
44842340702,PEInt,Std6
44842340702,RSInt,Std4
44842340702,SPCap,Std1
44869404102,BAInt,Std3
44869404102,CECap,Std5
44869404102,DFCap,Std2
44869404102,ESInt,Std6
44869404102,PACap,Std5
44869404102,PECap,Std2
44869404102,PEInt,Std4
44869404102,RJInt,Std2
44869404102,RSCap,Std5
44869404102,RSInt,Std4
44869404102,SCInt,Std3
44869404102,SPCap,Std1
44869404102,SPInt,Std1
44871564102,ALCap,Std6
44871564102,BACap,Std3
44871564102,GOCap,Std6
44871564102,MGCap,Std3
44871564102,MGInt,Std5
44871564102,PBCap,Std5
44871564102,PRCap,Std3
44871564102,RJCap,Std3
44871564102,SPCap,Std2
44879316202,RJCap,Std3
44912102902,MGInt,Std4
44912102902,PRCap,Std1
44916585105,ACInt,Std6
44916585105,BACap,Std4
44916585105,BAInt,Std6
44916585105,CECap,Std5
44916585105,CEInt,Std5
44916585105,DFCap,Std4
44916585105,DFCap,Std4
44916585105,GOCap,Std4
44916585105,GOInt,Std4
44916585105,MACap,Std6
44916585105,MGCap,Std4
44916585105,MGInt,Std5
44916585105,MSInt,Std4
44916585105,MTInt,Std6
44916585105,PACap,Std7
44916585105,PAInt,Std6
44916585105,PECap,Std3
44916585105,PEInt,Std4
44916585105,PIInt,Std6
44916585105,PRCap,Std4
44916585105,PRInt,Std4
44916585105,RJCap,Std3
44916585105,RJCap,Std4
44916585105,RJInt,Std5
44916585105,ROCap,Std6
44916585105,RSCap,Std5
44916585105,RSInt,Std4
44916585105,SCCap,Std5
44916585105,SCInt,Std5
44916585105,SEInt,Std5
44916585105,SPCap,Std2
44916585105,SPCap,Std2
44916585105,SPInt,Std3
44916585105,SPInt,Std3
44927477705,CEInt,Std5
44927477705,DFCap,Std3
44927477705,ESInt,Std7
44927477705,GOInt,Std2
44927477705,MGCap,Std4
44927477705,MSCap,Std5
44927477705,RSCap,Std5
44927477705,SECap,Std6
44927477705,SPCap,Std1
44927477705,SPInt,Std1
44932613605,MSInt,Std3
44932613605,SCInt,Std4
44932613605,SPCap,Std3
44957556402,ALCap,Std6
44957556402,CEInt,Std6
44957556402,DFCap,Std4
44957556402,ESCap,Std5
44957556402,ESInt,Std6
44957556402,MAInt,Std6
44957556402,MGCap,Std3
44957556402,MGInt,Std4
44957556402,MSCap,Std5
44957556402,PAInt,Std6
44957556402,PIInt,Std5
44957556402,PRCap,Std3
44957556402,PRInt,Std4
44957556402,PRInt,Std4
44957556402,RJCap,Std4
44957556402,RJInt,Std5
44957556402,RNCap,Std5
44957556402,RNInt,Std6
44957556402,RSCap,Std4
44957556402,RSInt,Std4
44957556402,SCCap,Std1
44957556402,SCInt,Std1
44957556402,SPCap,Std3
44957556402,SPInt,Std4
44957556402,TOInt,Std6
44971549915,ACCap,Std6
44971549915,AMCap,Std5
44971549915,BACap,Std5
44971549915,BAInt,Std6
44971549915,DFCap,Std5
44971549915,ESCap,Std5
44971549915,GOCap,Std4
44971549915,GOInt,Std5
44971549915,MACap,Std7
44971549915,MGCap,Std5
44971549915,MGInt,Std5
44971549915,MTInt,Std6
44971549915,PBInt,Std7
44971549915,PEInt,Std6
44971549915,PICap,Std7
44971549915,PIInt,Std5
44971549915,PRCap,Std5
44971549915,PRInt,Std5
44971549915,RJCap,Std4
44971549915,RJInt,Std4
44971549915,ROInt,Std6
44971549915,RSCap,Std5
44971549915,RSInt,Std5
44971549915,SCInt,Std5
44971549915,SECap,Std5
44971549915,SEInt,Std5
44971549915,SPCap,Std4
44971549915,SPInt,Std5
44975110115,ACInt,Std6
44975110115,ALCap,Std5
44975110115,AMCap,Std3
44975110115,BACap,Std5
44975110115,BAInt,Std4
44975110115,CECap,Std5
44975110115,CEInt,Std6
44975110115,DFCap,Std3
44975110115,ESCap,Std6
44975110115,ESInt,Std3
44975110115,GOCap,Std4
44975110115,GOInt,Std5
44975110115,MACap,Std6
44975110115,MGCap,Std3
44975110115,MGInt,Std4
44975110115,MSCap,Std3
44975110115,MTInt,Std5
44975110115,PACap,Std5
44975110115,PAInt,Std6
44975110115,PECap,Std4
44975110115,PEInt,Std4
44975110115,PICap,Std5
44975110115,PRCap,Std3
44975110115,PRInt,Std4
44975110115,RJCap,Std3
44975110115,RJInt,Std3
44975110115,ROInt,Std5
44975110115,RSCap,Std3
44975110115,RSInt,Std2
44975110115,SCCap,Std5
44975110115,SCInt,Std5
44975110115,SPCap,Std2
44975110115,SPInt,Std3
45018740602,CECap,Std6
45018740602,RJCap,Std3
45019626602,MGInt,Std3
45019626602,RSInt,Std4
45019626602,SPCap,Std5
45034450202,DFCap,Std5
45034450202,RJCap,Std3
45034450202,SECap,Std7
45034450202,SPCap,Std4
45034450202,SPInt,Std4
45041607202,BACap,Std5
45041607202,BAInt,Std4
45041607202,DFCap,Std3
45041607202,GOInt,Std5
45041607202,MGCap,Std2
45041607202,MGInt,Std4
45041607202,PRCap,Std4
45041607202,PRInt,Std3
45041607202,RJCap,Std4
45041607202,RJInt,Std4
45041607202,RSCap,Std5
45041607202,RSInt,Std5
45041607202,SPCap,Std2
45041607202,SPInt,Std2
45047973302,BACap,Std5
45047973302,BAInt,Std5
45047973302,DFCap,Std5
45047973302,DFCap,Std5
45047973302,MGCap,Std5
45047973302,MGInt,Std4
45047973302,MSCap,Std3
45047973302,PRCap,Std4
45047973302,PRInt,Std3
45047973302,ROCap,Std5
45047973302,ROInt,Std5
45047973302,RSCap,Std5
45047973302,RSInt,Std5
45047973302,SCCap,Std4
45047973302,SCInt,Std5
45047973302,SPCap,Std1
45047973302,SPInt,Std2
45050204602,ALCap,Std5
45050204602,ALInt,Std6
45050204602,AMCap,Std4
45050204602,APCap,Std6
45050204602,BAInt,Std5
45050204602,CECap,Std6
45050204602,CEInt,Std6
45050204602,DFCap,Std3
45050204602,ESCap,Std6
45050204602,ESInt,Std5
45050204602,ESInt,Std5
45050204602,GOCap,Std4
45050204602,MACap,Std6
45050204602,MAInt,Std
45050204602,MGCap,Std5
45050204602,MGInt,Std4
45050204602,MGInt,Std4
45050204602,MSCap,Std5
45050204602,MTCap,Std7
45050204602,PACap,Std6
45050204602,PBCap,Std5
45050204602,PBInt,Std7
45050204602,PECap,Std5
45050204602,PEInt,Std5
45050204602,PICap,Std5
45050204602,PRCap,Std4
45050204602,PRCap,Std5
45050204602,PRInt,Std5
45050204602,PRInt,Std3
45050204602,RJCap,Std4
45050204602,RJCap,Std4
45050204602,RJInt,Std5
45050204602,RJInt,Std4
45050204602,RNCap,Std6
45050204602,RNInt,Std5
45050204602,RSCap,Std4
45050204602,RSCap,Std5
45050204602,RSInt,Std5
45050204602,RSInt,Std5
45050204602,SCCap,Std5
45050204602,SCInt,Std4
45050204602,SCInt,Std6
45050204602,SECap,Std4
45050204602,SEInt,Std5
45050204602,SPCap,Std3
45050204602,SPCap,Std3
45050204602,SPInt,Std4
45050204602,SPInt,Std4
45065225002,ACCap,Std7
45065225002,ALInt,Std6
45065225002,BAInt,Std5
45065225002,CECap,Std5
45065225002,CEInt,Std6
45065225002,ESCap,Std6
45065225002,GOInt,Std5
45065225002,MGCap,Std3
45065225002,MGInt,Std4
45065225002,MTInt,Std6
45065225002,PBInt,Std5
45065225002,PEInt,Std6
45065225002,PRCap,Std2
45065225002,PRInt,Std2
45065225002,RJCap,Std5
45065225002,RJInt,Std5
45065225002,RNCap,Std5
45065225002,RNInt,Std5
45065225002,RSInt,Std6
45065225002,SECap,Std6
45065225002,SEInt,Std7
45065225002,SPCap,Std3
45065225002,SPInt,Std3
45132166202,CECap,Std5
45132166202,RJInt,Std5
45132166202,SPInt,Std3
45132310515,ALCap,Std5
45132310515,BACap,Std4
45132310515,CECap,Std5
45132310515,DFCap,Std3
45132310515,GOCap,Std5
45132310515,GOInt,Std4
45132310515,MGCap,Std3
45132310515,MGInt,Std4
45132310515,MTInt,Std5
45132310515,PBInt,Std5
45132310515,PICap,Std6
45132310515,PRCap,Std2
45132310515,RJCap,Std4
45132310515,RJInt,Std3
45132310515,RSInt,Std4
45132310515,SCCap,Std3
45132310515,SCInt,Std5
45132310515,SPCap,Std1
45132310515,SPInt,Std3
45141050002,PECap,Std5
45141050002,SPCap,Std4
45141050002,SPInt,Std5
45141082415,DFCap,Std3
45141082415,SPInt,Std3
45141541702,MGInt,Std4
45141541702,RSInt,Std5
45141541702,SPCap,Std4
45141541702,SPInt,Std3
45146840402,BAInt,Std5
45146840402,CECap,Std6
45146840402,DFCap,Std4
45146840402,MAInt,Std6
45146840402,MGInt,Std4
45146840402,PECap,Std6
45146840402,PIInt,Std6
45146840402,PRInt,Std3
45146840402,RJCap,Std3
45146840402,RNInt,Std6
45146840402,ROInt,Std6
45146840402,SPCap,Std3
45146840402,SPInt,Std3
45152918702,ALCap,Std6
45152918702,ALInt,Std7
45152918702,AMCap,Std
45152918702,BACap,Std5
45152918702,BAInt,Std5
45152918702,CECap,Std5
45152918702,DFCap,Std4
45152918702,GOCap,Std5
45152918702,GOInt,Std5
45152918702,MACap,Std6
45152918702,MAInt,Std6
45152918702,MGCap,Std3
45152918702,MGInt,Std4
45152918702,MTCap,Std7
45152918702,MTInt,Std5
45152918702,PACap,Std5
45152918702,PAInt,Std7
45152918702,PBCap,Std6
45152918702,PBInt,Std7
45152918702,PECap,Std6
45152918702,PEInt,Std6
45152918702,PICap,Std6
45152918702,PIInt,Std7
45152918702,PRCap,Std4
45152918702,PRInt,Std3
45152918702,RJCap,Std3
45152918702,RJInt,Std5
45152918702,RNCap,Std5
45152918702,RNInt,Std5
45152918702,ROInt,Std6
45152918702,RSCap,Std5
45152918702,RSInt,Std5
45152918702,SCInt,Std5
45152918702,SECap,Std5
45152918702,SPCap,Std2
45152918702,SPInt,Std3
45160215502,AMCap,Std
45160215502,GOCap,Std6
45160215502,GOInt,Std1
45160215502,MGCap,Std3
45160215502,MGInt,Std4
45160215502,MTCap,Std6
45160215502,PRCap,Std3
45160215502,PRInt,Std3
45160215502,RJCap,Std3
45160215502,RJInt,Std4
45160215502,RSCap,Std5
45160215502,RSInt,Std3
45160215502,SCInt,Std5
45160215502,SPCap,Std2
45160215502,SPInt,Std4
45160330915,GOCap,Std3
45160330915,SPCap,Std3
45160330915,SPInt,Std3
45164776202,GOCap,Std5
45179499802,DFCap,Std3
45179499802,DFCap,Std5
45179499802,MGInt,Std5
45179499802,MGInt,Std4
45179499802,PACap,Std6
45179499802,PEInt,Std6
45179499802,ROInt,Std7
45179499802,RSInt,Std2
45179499802,SCCap,Std5
45179499802,SCInt,Std3
45179499802,SPInt,Std3
45197630315,AMCap,Std6
45197630315,CECap,Std5
45197630315,GOCap,Std5
45197630315,MGInt,Std4
45197630315,MSCap,Std4
45197630315,RJCap,Std5
45201612015,RJCap,Std2
45201612015,SPCap,Std5
45209200202,BACap,Std6
45209200202,BAInt,Std6
45209200202,CEInt,Std5
45209200202,DFCap,Std3
45209200202,ESCap,Std4
45209200202,ESInt,Std4
45209200202,GOCap,Std5
45209200202,GOInt,Std4
45209200202,MACap,Std5
45209200202,MGCap,Std3
45209200202,MGInt,Std4
45209200202,MSCap,Std5
45209200202,MSInt,Std5
45209200202,MTCap,Std6
45209200202,MTInt,Std5
45209200202,PACap,Std6
45209200202,PBCap,Std6
45209200202,PBInt,Std6
45209200202,PECap,Std6
45209200202,PRCap,Std4
45209200202,PRInt,Std5
45209200202,RJCap,Std3
45209200202,RJInt,Std3
45209200202,RNCap,Std6
45209200202,ROCap,Std5
45209200202,ROInt,Std5
45209200202,RSCap,Std4
45209200202,RSInt,Std4
45209200202,SCCap,Std3
45209200202,SCInt,Std6
45209200202,SPCap,Std3
45209200202,SPInt,Std4
45223668502,SECap,Std3
45274382805,RSInt,Std4
45284623805,SPCap,Std2
45321814015,ACCap,Std5
45321814015,ALCap,Std5
45321814015,AMCap,Std
45321814015,AMCap,Std
45321814015,APCap,Std7
45321814015,BACap,Std6
45321814015,BACap,Std5
45321814015,BAInt,Std5
45321814015,CECap,Std6
45321814015,CECap,Std5
45321814015,DFCap,Std4
45321814015,ESCap,Std6
45321814015,ESInt,Std5
45321814015,GOCap,Std5
45321814015,GOInt,Std5
45321814015,MACap,Std5
45321814015,MAInt,Std6
45321814015,MGCap,Std4
45321814015,MGCap,Std3
45321814015,MGInt,Std4
45321814015,MSCap,Std5
45321814015,MSInt,Std6
45321814015,MTInt,Std7
45321814015,PACap,Std5
45321814015,PAInt,Std6
45321814015,PBCap,Std6
45321814015,PBCap,Std5
45321814015,PEInt,Std5
45321814015,PEInt,Std6
45321814015,PICap,Std6
45321814015,PIInt,Std5
45321814015,PRCap,Std2
45321814015,PRCap,Std3
45321814015,PRInt,Std4
45321814015,RJCap,Std3
45321814015,RJCap,Std4
45321814015,RJInt,Std3
45321814015,RNInt,Std6
45321814015,RSCap,Std4
45321814015,RSCap,Std5
45321814015,RSInt,Std5
45321814015,SCCap,Std3
45321814015,SCCap,Std1
45321814015,SCInt,Std5
45321814015,SECap,Std6
45321814015,SPCap,Std2
45321814015,SPCap,Std2
45321814015,SPInt,Std2
45330956902,DFCap,Std2
45330956902,GOCap,Std4
45330956902,MGCap,Std2
45330956902,PRCap,Std3
45330956902,RJCap,Std2
45330956902,ROInt,Std6
45333645102,AMCap,Std7
45333645102,BACap,Std4
45333645102,BAInt,Std5
45333645102,CECap,Std5
45333645102,DFCap,Std5
45333645102,GOCap,Std4
45333645102,GOInt,Std4
45333645102,MGCap,Std3
45333645102,MGInt,Std3
45333645102,MSCap,Std5
45333645102,PACap,Std6
45333645102,PECap,Std4
45333645102,PRCap,Std4
45333645102,PRInt,Std4
45333645102,RJCap,Std3
45333645102,RNInt,Std5
45333645102,RSCap,Std3
45333645102,RSInt,Std5
45333645102,SCInt,Std5
45333645102,SPCap,Std1
45333645102,SPInt,Std3
45339162102,AMInt,Std7
45339162102,CECap,Std4
45339162102,MSCap,Std1
45339162102,PRInt,Std5
45339162102,SPInt,Std5
45342102302,PEInt,Std4
45342102302,PICap,Std5
45342102302,RJCap,Std1
45342102302,RJCap,Std1
45342102302,SPCap,Std3
45343533102,BAInt,Std6
45343533102,ESCap,Std5
45343533102,GOInt,Std4
45343533102,MGInt,Std3
45343533102,RJCap,Std5
45343533102,RSInt,Std5
45343533102,SPCap,Std3
45345721402,PACap,Std5
45345721402,SPInt,Std1
45345910402,PRInt,Std4
45345910402,RJCap,Std3
45345910402,SPInt,Std5
45346165602,ACCap,Std6
45346165602,ACInt,Std6
45346165602,ALCap,Std
45346165602,ALCap,Std5
45346165602,ALCap,Std5
45346165602,ALInt,Std6
45346165602,ALInt,Std6
45346165602,AMCap,Std5
45346165602,AMCap,Std5
45346165602,AMInt,Std5
45346165602,AMInt,Std6
45346165602,APCap,Std6
45346165602,BACap,Std5
45346165602,BACap,Std6
45346165602,BACap,Std4
45346165602,BACap,Std5
45346165602,BAInt,Std6
45346165602,BAInt,Std5
45346165602,BAInt,Std6
45346165602,BAInt,Std5
45346165602,CECap,Std6
45346165602,CECap,Std5
45346165602,CECap,Std5
45346165602,CEInt,Std
45346165602,CEInt,Std6
45346165602,CEInt,Std5
45346165602,CEInt,Std6
45346165602,DFCap,Std4
45346165602,DFCap,Std4
45346165602,DFCap,Std5
45346165602,DFCap,Std3
45346165602,ESCap,Std5
45346165602,ESCap,Std5
45346165602,ESInt,Std5
45346165602,ESInt,Std5
45346165602,ESInt,Std5
45346165602,GOCap,Std5
45346165602,GOCap,Std4
45346165602,GOCap,Std6
45346165602,GOInt,Std4
45346165602,GOInt,Std6
45346165602,GOInt,Std6
45346165602,MACap,Std6
45346165602,MAInt,Std6
45346165602,MAInt,Std5
45346165602,MAInt,Std6
45346165602,MGCap,Std4
45346165602,MGCap,Std3
45346165602,MGCap,Std4
45346165602,MGInt,Std5
45346165602,MGInt,Std5
45346165602,MGInt,Std5
45346165602,MGInt,Std5
45346165602,MSCap,Std5
45346165602,MSInt,Std5
45346165602,MSInt,Std5
45346165602,MTCap,Std6
45346165602,MTInt,Std4
45346165602,MTInt,Std6
45346165602,MTInt,Std5
45346165602,PACap,Std6
45346165602,PAInt,Std5
45346165602,PAInt,Std6
45346165602,PBCap,Std5
45346165602,PBInt,Std5
45346165602,PBInt,Std6
45346165602,PBInt,Std6
45346165602,PECap,Std6
45346165602,PECap,Std5
45346165602,PEInt,Std5
45346165602,PEInt,Std5
45346165602,PEInt,Std5
45346165602,PICap,Std6
45346165602,PICap,Std6
45346165602,PIInt,Std7
45346165602,PIInt,Std6
45346165602,PRCap,Std5
45346165602,PRCap,Std3
45346165602,PRCap,Std4
45346165602,PRInt,Std4
45346165602,PRInt,Std5
45346165602,PRInt,Std3
45346165602,PRInt,Std5
45346165602,RJCap,Std5
45346165602,RJCap,Std5
45346165602,RJCap,Std5
45346165602,RJCap,Std4
45346165602,RJInt,Std4
45346165602,RJInt,Std5
45346165602,RJInt,Std5
45346165602,RJInt,Std5
45346165602,RNCap,Std6
45346165602,RNCap,Std5
45346165602,RNInt,Std6
45346165602,RNInt,Std6
45346165602,RNInt,Std6
45346165602,ROCap,Std6
45346165602,ROInt,Std5
45346165602,ROInt,Std6
45346165602,RRCap,Std
45346165602,RSCap,Std3
45346165602,RSCap,Std5
45346165602,RSCap,Std5
45346165602,RSInt,Std5
45346165602,RSInt,Std4
45346165602,RSInt,Std5
45346165602,RSInt,Std5
45346165602,RSInt,Std5
45346165602,SCCap,Std5
45346165602,SCCap,Std5
45346165602,SCCap,Std5
45346165602,SCInt,Std5
45346165602,SCInt,Std5
45346165602,SCInt,Std5
45346165602,SCInt,Std5
45346165602,SECap,Std5
45346165602,SECap,Std6
45346165602,SEInt,Std4
45346165602,SEInt,Std6
45346165602,SPCap,Std3
45346165602,SPCap,Std3
45346165602,SPCap,Std2
45346165602,SPCap,Std3
45346165602,SPCap,Std3
45346165602,SPCap,Std2
45346165602,SPInt,Std3
45346165602,SPInt,Std5
45346165602,SPInt,Std3
45346165602,SPInt,Std3
45346165602,SPInt,Std3
45346165602,TOCap,Std5
45346165602,TOCap,Std5
45346165602,TOInt,Std5
45346165602,TOInt,Std6
45359190802,DFCap,Std5
45359190802,MGCap,Std5
45359190802,PBCap,Std7
45359190802,PRInt,Std4
45359190802,SCInt,Std6
45359190802,SPCap,Std5
45360187402,MGInt,Std4
45360187402,PACap,Std5
45360187402,SCInt,Std4
45360187402,SPCap,Std1
45360187402,SPInt,Std3
45391984302,ALInt,Std5
45391984302,BAInt,Std5
45391984302,DFCap,Std3
45391984302,ESInt,Std6
45391984302,GOCap,Std2
45391984302,MGInt,Std2
45391984302,MSInt,Std3
45391984302,PAInt,Std7
45391984302,PBCap,Std4
45391984302,PECap,Std4
45391984302,PEInt,Std5
45391984302,RJCap,Std5
45391984302,RRCap,Std
45391984302,SPCap,Std2
45400699902,MGInt,Std3
45414809002,BAInt,Std5
45414809002,DFCap,Std5
45414809002,PBInt,Std7
45414809002,RJCap,Std3
45414809002,RJInt,Std3
45414809002,RSInt,Std5
45414809002,SCInt,Std3
45414809002,SPCap,Std3
45414809002,SPInt,Std3
45423526215,SPCap,Std2
45428049702,ALCap,Std5
45428049702,AMInt,Std
45428049702,BACap,Std4
45428049702,BAInt,Std5
45428049702,CECap,Std5
45428049702,CEInt,Std6
45428049702,DFCap,Std3
45428049702,ESCap,Std4
45428049702,ESInt,Std5
45428049702,GOCap,Std5
45428049702,GOInt,Std4
45428049702,MGCap,Std2
45428049702,MGInt,Std3
45428049702,MSCap,Std5
45428049702,MTCap,Std7
45428049702,PACap,Std5
45428049702,PBCap,Std5
45428049702,PBInt,Std5
45428049702,PECap,Std5
45428049702,PEInt,Std5
45428049702,PEInt,Std5
45428049702,PICap,Std5
45428049702,PRCap,Std5
45428049702,PRInt,Std5
45428049702,RJCap,Std3
45428049702,RJInt,Std3
45428049702,RNCap,Std6
45428049702,RSCap,Std4
45428049702,RSInt,Std5
45428049702,SCCap,Std3
45428049702,SCInt,Std3
45428049702,SECap,Std6
45428049702,SEInt,Std5
45428049702,SPCap,Std4
45428049702,SPCap,Std3
45428049702,SPInt,Std3
45428049702,TOCap,Std2
45441370615,ALCap,Std2
45441370615,BACap,Std4
45441370615,CECap,Std5
45441370615,GOCap,Std4
45441370615,MGCap,Std4
45441370615,MGInt,Std2
45441370615,PBCap,Std5
45441370615,PEInt,Std5
45441370615,RJCap,Std2
45441370615,RJInt,Std2
45441370615,RSInt,Std5
45441370615,SECap,Std5
45441370615,SPCap,Std2
45441370615,SPInt,Std3
45442141115,CECap,Std4
45442141115,DFCap,Std4
45442141115,GOCap,Std3
45442141115,MGCap,Std4
45442141115,PACap,Std7
45442141115,PAInt,Std6
45442141115,PRCap,Std4
45442141115,PRInt,Std4
45442141115,RJCap,Std5
45442141115,RJInt,Std4
45442141115,RNCap,Std5
45442141115,RSCap,Std3
45442141115,SCInt,Std6
45442141115,SPCap,Std3
45442141115,SPInt,Std4
45442141115,TOCap,Std6
45442141115,TOInt,Std6
45453862415,BAInt,Std4
45453862415,MGCap,Std5
45453862415,MGInt,Std7
45453862415,PAInt,Std7
45453862415,PEInt,Std6
45453862415,RJCap,Std4
45453862415,RJInt,Std3
45453862415,SPCap,Std3
45455662015,ACCap,Std5
45455662015,ACCap,Std6
45455662015,ALCap,Std5
45455662015,ALInt,Std6
45455662015,AMCap,Std
45455662015,AMInt,Std
45455662015,APCap,Std7
45455662015,BACap,Std5
45455662015,BACap,Std5
45455662015,BAInt,Std5
45455662015,BAInt,Std5
45455662015,CECap,Std5
45455662015,CEInt,Std6
45455662015,DFCap,Std3
45455662015,DFCap,Std4
45455662015,ESCap,Std4
45455662015,ESCap,Std5
45455662015,ESInt,Std5
45455662015,GOCap,Std6
45455662015,GOCap,Std4
45455662015,GOInt,Std5
45455662015,GOInt,Std5
45455662015,MACap,Std6
45455662015,MAInt,Std6
45455662015,MGCap,Std4
45455662015,MGCap,Std3
45455662015,MGInt,Std3
45455662015,MGInt,Std4
45455662015,MSCap,Std5
45455662015,MSCap,Std6
45455662015,MSInt,Std6
45455662015,MSInt,Std5
45455662015,MTCap,Std6
45455662015,MTInt,Std6
45455662015,PACap,Std6
45455662015,PACap,Std7
45455662015,PAInt,Std6
45455662015,PBCap,Std6
45455662015,PBInt,Std6
45455662015,PECap,Std5
45455662015,PEInt,Std5
45455662015,PICap,Std6
45455662015,PIInt,Std5
45455662015,PRCap,Std4
45455662015,PRCap,Std3
45455662015,PRCap,Std3
45455662015,PRInt,Std4
45455662015,PRInt,Std4
45455662015,RJCap,Std5
45455662015,RJCap,Std3
45455662015,RJCap,Std4
45455662015,RJInt,Std5
45455662015,RJInt,Std4
45455662015,RNCap,Std5
45455662015,RNInt,Std6
45455662015,ROCap,Std6
45455662015,ROInt,Std6
45455662015,RRCap,Std
45455662015,RRInt,Std6
45455662015,RSCap,Std5
45455662015,RSCap,Std4
45455662015,RSCap,Std4
45455662015,RSInt,Std5
45455662015,SCCap,Std4
45455662015,SCCap,Std5
45455662015,SCCap,Std4
45455662015,SCInt,Std4
45455662015,SCInt,Std5
45455662015,SECap,Std6
45455662015,SECap,Std6
45455662015,SEInt,Std6
45455662015,SPCap,Std2
45455662015,SPCap,Std1
45455662015,SPCap,Std1
45455662015,SPInt,Std2
45455662015,SPInt,Std2
45455662015,SPInt,Std2
